telemetry_name,telemetry_value,vehicle_id_x,meta_time,chassis,lap,vehicle_id_y,meta_time_start,meta_time_end
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,89.39,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,88.04,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6379.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,88.07,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.096000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6497.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,90.46,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,91.02,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6611.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,90.22,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.097000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,89.23,GR86-002-000,2025-09-06 18:40:40.098000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.098000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6632.0,GR86-002-000,2025-09-06 18:40:40.098000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.098000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.098000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.098000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.098000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,90.64,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6813.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6185.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,89.92,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.101000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6687.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,91.43,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6733.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,89.83,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6668.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.102000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.103000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,92.15,GR86-002-000,2025-09-06 18:40:40.103000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.103000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.103000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,92.14,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6508.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,90.86,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6942.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.158000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,91.64,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,96.32,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,7172.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6690.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6919.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,91.72,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,1.0,GR86-002-000,2025-09-06 18:40:40.159000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.160000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.160000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
speed,100.93,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,5699.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
nmot,6588.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
gear,2.0,GR86-002-000,2025-09-06 18:40:40.162000+00:00,002-000,3.0,GR86-002-000,2025-09-06 18:40:41.927000+00:00,2025-09-06 18:42:28.189000+00:00
