telemetry_name,telemetry_value,vehicle_id_x,meta_time,chassis,lap,vehicle_id_y,meta_time_start,meta_time_end
speed,118.16,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6628.0,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,116.37,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6539.0,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.046000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6740.0,GR86-004-78,2025-09-07 15:05:49.047000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.047000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.047000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.047000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.047000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.047000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,119.92,GR86-004-78,2025-09-07 15:05:49.047000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.047000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6848.0,GR86-004-78,2025-09-07 15:05:49.047000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.047000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.048000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.048000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.048000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.048000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.048000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,7037.0,GR86-004-78,2025-09-07 15:05:49.048000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.048000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,2.0,GR86-004-78,2025-09-07 15:05:49.048000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,121.63,GR86-004-78,2025-09-07 15:05:49.048000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.050000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6035.0,GR86-004-78,2025-09-07 15:05:49.050000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.050000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.050000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,123.41,GR86-004-78,2025-09-07 15:05:49.050000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.050000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,7123.0,GR86-004-78,2025-09-07 15:05:49.050000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.050000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.116000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,124.81,GR86-004-78,2025-09-07 15:05:49.116000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.116000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.116000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.211000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.212000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,5997.0,GR86-004-78,2025-09-07 15:05:49.343000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,126.67,GR86-004-78,2025-09-07 15:05:49.343000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.343000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.343000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.344000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.481000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6028.0,GR86-004-78,2025-09-07 15:05:49.625000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,128.12,GR86-004-78,2025-09-07 15:05:49.625000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.625000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.625000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:49.625000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.032000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.045000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.045000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.045000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6081.0,GR86-004-78,2025-09-07 15:05:51.045000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.045000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,129.47,GR86-004-78,2025-09-07 15:05:51.045000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.045000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,130.86,GR86-004-78,2025-09-07 15:05:51.120000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6144.0,GR86-004-78,2025-09-07 15:05:51.121000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.121000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.121000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.121000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.121000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6207.0,GR86-004-78,2025-09-07 15:05:51.122000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.122000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.123000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,132.23,GR86-004-78,2025-09-07 15:05:51.123000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.123000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.126000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.127000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.127000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.128000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6265.0,GR86-004-78,2025-09-07 15:05:51.128000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.128000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.129000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6331.0,GR86-004-78,2025-09-07 15:05:51.129000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.129000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,133.64,GR86-004-78,2025-09-07 15:05:51.129000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.129000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.129000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.132000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,136.36,GR86-004-78,2025-09-07 15:05:51.132000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.132000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.132000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.133000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.133000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,137.68,GR86-004-78,2025-09-07 15:05:51.133000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6397.0,GR86-004-78,2025-09-07 15:05:51.133000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.133000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.134000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.134000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.135000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.135000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
nmot,6518.0,GR86-004-78,2025-09-07 15:05:51.139000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
speed,139.02,GR86-004-78,2025-09-07 15:05:51.139000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.139000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.140000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:05:51.140000+00:00,004-78,2.0,GR86-004-78,2025-09-07 15:05:49.482000+00:00,2025-09-07 15:07:35.392000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.785000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.943000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.943000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.943000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.944000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.944000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.944000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.944000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
speed,136.7,GR86-004-78,2025-09-07 15:07:33.944000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
nmot,6509.0,GR86-004-78,2025-09-07 15:07:33.944000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.944000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
nmot,6423.0,GR86-004-78,2025-09-07 15:07:33.945000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.945000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
speed,136.33,GR86-004-78,2025-09-07 15:07:33.945000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
speed,137.54,GR86-004-78,2025-09-07 15:07:33.946000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.946000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
nmot,6452.0,GR86-004-78,2025-09-07 15:07:33.946000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.946000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.946000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.946000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.946000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
speed,138.89,GR86-004-78,2025-09-07 15:07:33.947000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.947000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.947000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
nmot,6553.0,GR86-004-78,2025-09-07 15:07:33.947000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.947000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.947000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.947000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.947000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.948000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.948000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
nmot,6607.0,GR86-004-78,2025-09-07 15:07:33.948000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
gear,3.0,GR86-004-78,2025-09-07 15:07:33.948000+00:00,004-78,3.0,GR86-004-78,2025-09-07 15:07:35.392000+00:00,2025-09-07 15:09:14.546000+00:00
