telemetry_name,telemetry_value,vehicle_id_x,meta_time,chassis,lap,vehicle_id_y,meta_time_start,meta_time_end
gear,2.0,GR86-002-000,2025-09-07 15:05:49.073000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,115.45,GR86-002-000,2025-09-07 15:05:49.141000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.141000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.141000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.141000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6779.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,118.88,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6867.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,117.17,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,122.34,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,7167.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,120.59,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,2.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6970.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,7065.0,GR86-002-000,2025-09-07 15:05:49.143000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6131.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,125.76,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,124.01,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,7110.0,GR86-002-000,2025-09-07 15:05:49.144000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.145000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.146000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,127.15,GR86-002-000,2025-09-07 15:05:49.146000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.282000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.282000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.284000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6092.0,GR86-002-000,2025-09-07 15:05:49.284000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,129.07,GR86-002-000,2025-09-07 15:05:49.409000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.409000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.409000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.410000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.554000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.554000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6132.0,GR86-002-000,2025-09-07 15:05:49.555000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.556000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,130.58,GR86-002-000,2025-09-07 15:05:49.556000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.680000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:49.681000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.933000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6198.0,GR86-002-000,2025-09-07 15:05:50.933000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.933000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,135.25,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6259.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,132.13,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,134.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6263.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:50.935000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6459.0,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,136.67,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6394.0,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.057000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,139.55,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,138.07,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6525.0,GR86-002-000,2025-09-07 15:05:51.058000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
nmot,6602.0,GR86-002-000,2025-09-07 15:05:51.059000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.059000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
gear,3.0,GR86-002-000,2025-09-07 15:05:51.059000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,140.92,GR86-002-000,2025-09-07 15:05:51.059000+00:00,002-000,2.0,GR86-002-000,2025-09-07 15:05:49.142000+00:00,2025-09-07 15:07:28.620000+00:00
speed,161.97,GR86-002-000,2025-09-07 15:07:28.134000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.134000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.135000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.135000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
speed,164.03,GR86-002-000,2025-09-07 15:07:28.615000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.615000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.616000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.616000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.616000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
speed,163.04,GR86-002-000,2025-09-07 15:07:28.616000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.616000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.616000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.616000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.616000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.616000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
nmot,6406.0,GR86-002-000,2025-09-07 15:07:28.617000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.617000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
speed,165.02,GR86-002-000,2025-09-07 15:07:28.617000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.617000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
nmot,6492.0,GR86-002-000,2025-09-07 15:07:28.617000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
gear,4.0,GR86-002-000,2025-09-07 15:07:28.617000+00:00,002-000,3.0,GR86-002-000,2025-09-07 15:07:28.620000+00:00,2025-09-07 15:09:06.524000+00:00
